"similarity","package1.fqn","package2.fqn","artifactName1","package1.name","package1.incomingDependencies","package1.outgoingDependencies","artifactName2","package2.name","package2.incomingDependencies","package2.outgoingDependencies"
0.26732673267326734,"org.axonframework.messaging.unitofwork","org.axonframework.deadline.jobrunr","axon-messaging-4.7.5","unitofwork",247,123,"axon-messaging-4.7.5","jobrunr",3,348
0.26666666666666666,"org.axonframework.tracing.attributes","org.axonframework","axon-messaging-4.7.5","attributes",0,43,"axon-messaging-4.7.5","axonframework",0,0
0.26666666666666666,"org.axonframework","org.axonframework.tracing.attributes","axon-messaging-4.7.5","axonframework",0,0,"axon-messaging-4.7.5","attributes",0,43
0.26666666666666666,"org.axonframework.eventsourcing.conflictresolution","org.axonframework.eventhandling.scheduling.jobrunr","axon-eventsourcing-4.7.5","conflictresolution",15,99,"axon-messaging-4.7.5","jobrunr",3,198
0.26666666666666666,"org.axonframework.test.eventscheduler","org.axonframework.eventhandling.tokenstore.inmemory","axon-test-4.7.5","eventscheduler",9,38,"axon-messaging-4.7.5","inmemory",2,25
0.26666666666666666,"org.axonframework.eventhandling.tokenstore.inmemory","org.axonframework.test.eventscheduler","axon-messaging-4.7.5","inmemory",2,25,"axon-test-4.7.5","eventscheduler",9,38
0.26666666666666666,"org.axonframework.eventhandling.scheduling.jobrunr","org.axonframework.eventsourcing.conflictresolution","axon-messaging-4.7.5","jobrunr",3,198,"axon-eventsourcing-4.7.5","conflictresolution",15,99
0.26666666666666666,"org.axonframework.serialization.xml","org.axonframework.eventhandling.scheduling.jobrunr","axon-messaging-4.7.5","xml",17,28,"axon-messaging-4.7.5","jobrunr",3,198
0.26595744680851063,"org.axonframework.serialization.upcasting.event","org.axonframework.messaging.unitofwork","axon-messaging-4.7.5","event",38,188,"axon-messaging-4.7.5","unitofwork",247,123
0.26595744680851063,"org.axonframework.messaging.unitofwork","org.axonframework.serialization.upcasting.event","axon-messaging-4.7.5","unitofwork",247,123,"axon-messaging-4.7.5","event",38,188
0.26506024096385544,"org.axonframework.eventhandling.async","org.axonframework.eventhandling.tokenstore.jpa","axon-messaging-4.7.5","async",41,76,"axon-messaging-4.7.5","jpa",9,119
0.26506024096385544,"org.axonframework.eventhandling.tokenstore.jpa","org.axonframework.eventhandling.async","axon-messaging-4.7.5","jpa",9,119,"axon-messaging-4.7.5","async",41,76
0.2631578947368421,"org.axonframework.deadline","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.7.5","deadline",159,347,"axon-messaging-4.7.5","java",5,76
0.26282051282051283,"org.axonframework.eventhandling.deadletter.jpa","org.axonframework.serialization.json","axon-messaging-4.7.5","jpa",25,317,"axon-messaging-4.7.5","json",7,87
0.26282051282051283,"org.axonframework.serialization.json","org.axonframework.eventhandling.deadletter.jpa","axon-messaging-4.7.5","json",7,87,"axon-messaging-4.7.5","jpa",25,317
0.2625482625482625,"org.axonframework.modelling.command","org.axonframework.modelling.saga","axon-modelling-4.7.5","command",244,710,"axon-modelling-4.7.5","saga",242,386
0.2625482625482625,"org.axonframework.modelling.saga","org.axonframework.modelling.command","axon-modelling-4.7.5","saga",242,386,"axon-modelling-4.7.5","command",244,710
0.25833333333333336,"org.axonframework.deadline.quartz","org.axonframework.messaging.unitofwork","axon-messaging-4.7.5","quartz",5,481,"axon-messaging-4.7.5","unitofwork",247,123
0.25833333333333336,"org.axonframework.messaging.unitofwork","org.axonframework.deadline.quartz","axon-messaging-4.7.5","unitofwork",247,123,"axon-messaging-4.7.5","quartz",5,481
0.25806451612903225,"org.axonframework.deadline.quartz","org.axonframework.eventhandling.scheduling.quartz","axon-messaging-4.7.5","quartz",5,481,"axon-messaging-4.7.5","quartz",10,202
0.25806451612903225,"org.axonframework.eventhandling.scheduling.quartz","org.axonframework.deadline.quartz","axon-messaging-4.7.5","quartz",10,202,"axon-messaging-4.7.5","quartz",5,481
0.2571428571428571,"org.axonframework.messaging","org.axonframework.eventhandling.tokenstore","axon-messaging-4.7.5","messaging",8421,133,"axon-messaging-4.7.5","tokenstore",69,42
0.2571428571428571,"org.axonframework.eventhandling.tokenstore","org.axonframework.messaging","axon-messaging-4.7.5","tokenstore",69,42,"axon-messaging-4.7.5","messaging",8421,133
0.25675675675675674,"org.axonframework.eventhandling.deadletter","org.axonframework.eventsourcing.eventstore.jpa","axon-messaging-4.7.5","deadletter",9,275,"axon-eventsourcing-4.7.5","jpa",9,236
0.25675675675675674,"org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventhandling.deadletter","axon-eventsourcing-4.7.5","jpa",9,236,"axon-messaging-4.7.5","deadletter",9,275
0.2556818181818182,"org.axonframework.eventhandling.deadletter.jpa","org.axonframework.serialization","axon-messaging-4.7.5","jpa",25,317,"axon-messaging-4.7.5","serialization",1070,176
0.2556818181818182,"org.axonframework.serialization","org.axonframework.eventhandling.deadletter.jpa","axon-messaging-4.7.5","serialization",1070,176,"axon-messaging-4.7.5","jpa",25,317
0.2545454545454545,"org.axonframework.messaging.interceptors","org.axonframework.tracing","axon-messaging-4.7.5","interceptors",10,119,"axon-messaging-4.7.5","tracing",170,122
0.2545454545454545,"org.axonframework.tracing","org.axonframework.messaging.interceptors","axon-messaging-4.7.5","tracing",170,122,"axon-messaging-4.7.5","interceptors",10,119
0.25161290322580643,"org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventhandling.tokenstore.jpa","axon-eventsourcing-4.7.5","jpa",9,236,"axon-messaging-4.7.5","jpa",9,119
0.25161290322580643,"org.axonframework.eventhandling.tokenstore.jpa","org.axonframework.eventsourcing.eventstore.jpa","axon-messaging-4.7.5","jpa",9,119,"axon-eventsourcing-4.7.5","jpa",9,236
0.25149700598802394,"org.axonframework.modelling.saga","org.axonframework.serialization","axon-modelling-4.7.5","saga",242,386,"axon-messaging-4.7.5","serialization",1070,176
0.25149700598802394,"org.axonframework.serialization","org.axonframework.modelling.saga","axon-messaging-4.7.5","serialization",1070,176,"axon-modelling-4.7.5","saga",242,386
0.251063829787234,"org.axonframework.messaging.annotation","org.axonframework.modelling.command","axon-messaging-4.7.5","annotation",1024,290,"axon-modelling-4.7.5","command",244,710
0.251063829787234,"org.axonframework.modelling.command","org.axonframework.messaging.annotation","axon-modelling-4.7.5","command",244,710,"axon-messaging-4.7.5","annotation",1024,290
0.25,"org.axonframework.messaging.correlation","org.axonframework.monitoring","axon-messaging-4.7.5","correlation",25,14,"axon-messaging-4.7.5","monitoring",189,21
0.25,"org.axonframework.eventhandling.deadletter","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.7.5","deadletter",9,275,"axon-messaging-4.7.5","java",5,76
0.25,"org.axonframework.test.deadline","org.axonframework.deadline.jobrunr","axon-test-4.7.5","deadline",10,138,"axon-messaging-4.7.5","jobrunr",3,348
0.25,"org.axonframework.common.digest","org.axonframework.common.jpa","axon-messaging-4.7.5","digest",1,1,"axon-messaging-4.7.5","jpa",15,4
0.25,"org.axonframework.eventhandling.tokenstore.inmemory","org.axonframework.eventhandling.scheduling.jobrunr","axon-messaging-4.7.5","inmemory",2,25,"axon-messaging-4.7.5","jobrunr",3,198
0.25,"org.axonframework.modelling.saga.repository.inmemory","org.axonframework.modelling.saga.metamodel","axon-modelling-4.7.5","inmemory",5,15,"axon-modelling-4.7.5","metamodel",15,53
0.25,"org.axonframework.eventhandling.tokenstore.inmemory","org.axonframework.eventsourcing.snapshotting","axon-messaging-4.7.5","inmemory",2,25,"axon-eventsourcing-4.7.5","snapshotting",23,17
0.25,"org.axonframework.messaging.interceptors","org.axonframework.test.utils","axon-messaging-4.7.5","interceptors",10,119,"axon-test-4.7.5","utils",8,70
0.25,"org.axonframework.common.jdbc","org.axonframework.messaging.interceptors.legacyvalidation","axon-messaging-4.7.5","jdbc",49,41,"axon-messaging-4.7.5","legacyvalidation",1,27
0.25,"org.axonframework.deadline.jobrunr","org.axonframework.test.deadline","axon-messaging-4.7.5","jobrunr",3,348,"axon-test-4.7.5","deadline",10,138
0.25,"org.axonframework.common.jpa","org.axonframework.common.digest","axon-messaging-4.7.5","jpa",15,4,"axon-messaging-4.7.5","digest",1,1
0.25,"org.axonframework.modelling.saga.repository.jpa","org.axonframework.serialization.xml","axon-modelling-4.7.5","jpa",12,86,"axon-messaging-4.7.5","xml",17,28
0.25,"org.axonframework.common.legacyjpa","org.axonframework.common.annotation","axon-messaging-4.7.5","legacyjpa",14,6,"axon-messaging-4.7.5","annotation",21,3
0.25,"org.axonframework.common.legacyjpa","org.axonframework.monitoring","axon-messaging-4.7.5","legacyjpa",14,6,"axon-messaging-4.7.5","monitoring",189,21
0.25,"org.axonframework.common.legacyjpa","org.axonframework.common.property","axon-messaging-4.7.5","legacyjpa",14,6,"axon-messaging-4.7.5","property",23,15
0.25,"org.axonframework.messaging.interceptors.legacyvalidation","org.axonframework.eventhandling.gateway","axon-messaging-4.7.5","legacyvalidation",1,27,"axon-messaging-4.7.5","gateway",11,52
0.25,"org.axonframework.messaging.interceptors.legacyvalidation","org.axonframework.common.jdbc","axon-messaging-4.7.5","legacyvalidation",1,27,"axon-messaging-4.7.5","jdbc",49,41
0.25,"org.axonframework.modelling.saga.metamodel","org.axonframework.modelling.saga.repository.inmemory","axon-modelling-4.7.5","metamodel",15,53,"axon-modelling-4.7.5","inmemory",5,15
0.25,"org.axonframework.monitoring","org.axonframework.messaging.correlation","axon-messaging-4.7.5","monitoring",189,21,"axon-messaging-4.7.5","correlation",25,14
0.25,"org.axonframework.monitoring","org.axonframework.common.legacyjpa","axon-messaging-4.7.5","monitoring",189,21,"axon-messaging-4.7.5","legacyjpa",14,6
0.25,"org.axonframework.messaging.responsetypes","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.7.5","responsetypes",78,65,"axon-messaging-4.7.5","java",5,76
0.25,"org.axonframework.test.utils","org.axonframework.messaging.interceptors","axon-test-4.7.5","utils",8,70,"axon-messaging-4.7.5","interceptors",10,119
0.25,"org.axonframework.serialization.xml","org.axonframework.modelling.saga.repository.jpa","axon-messaging-4.7.5","xml",17,28,"axon-modelling-4.7.5","jpa",12,86
0.24960998439937598,"org.axonframework.config","org.axonframework.modelling.command.inspection","axon-configuration-4.7.5","config",115,7942,"axon-modelling-4.7.5","inspection",77,649
0.24960998439937598,"org.axonframework.modelling.command.inspection","org.axonframework.config","axon-modelling-4.7.5","inspection",77,649,"axon-configuration-4.7.5","config",115,7942
0.24888888888888888,"org.axonframework.messaging.annotation","org.axonframework.modelling.command.inspection","axon-messaging-4.7.5","annotation",1024,290,"axon-modelling-4.7.5","inspection",77,649
0.24888888888888888,"org.axonframework.modelling.command.inspection","org.axonframework.messaging.annotation","axon-modelling-4.7.5","inspection",77,649,"axon-messaging-4.7.5","annotation",1024,290
0.24691358024691357,"org.axonframework.eventhandling.tokenstore.inmemory","org.axonframework.eventhandling.tokenstore.jpa","axon-messaging-4.7.5","inmemory",2,25,"axon-messaging-4.7.5","jpa",9,119
0.24691358024691357,"org.axonframework.eventhandling.tokenstore.jpa","org.axonframework.eventhandling.tokenstore.inmemory","axon-messaging-4.7.5","jpa",9,119,"axon-messaging-4.7.5","inmemory",2,25
0.24528301886792453,"org.axonframework.messaging.deadletter","org.axonframework.messaging.responsetypes","axon-messaging-4.7.5","deadletter",135,104,"axon-messaging-4.7.5","responsetypes",78,65
0.24528301886792453,"org.axonframework.messaging.responsetypes","org.axonframework.messaging.deadletter","axon-messaging-4.7.5","responsetypes",78,65,"axon-messaging-4.7.5","deadletter",135,104
0.24363636363636362,"org.axonframework.modelling.command","org.axonframework.eventsourcing.eventstore","axon-modelling-4.7.5","command",244,710,"axon-eventsourcing-4.7.5","eventstore",169,603
0.24363636363636362,"org.axonframework.eventsourcing.eventstore","org.axonframework.modelling.command","axon-eventsourcing-4.7.5","eventstore",169,603,"axon-modelling-4.7.5","command",244,710
0.24324324324324326,"org.axonframework.deadline.quartz","org.axonframework.serialization.xml","axon-messaging-4.7.5","quartz",5,481,"axon-messaging-4.7.5","xml",17,28
0.24324324324324326,"org.axonframework.serialization.xml","org.axonframework.deadline.quartz","axon-messaging-4.7.5","xml",17,28,"axon-messaging-4.7.5","quartz",5,481
0.24299065420560748,"org.axonframework.eventhandling.scheduling.quartz","org.axonframework.deadline.jobrunr","axon-messaging-4.7.5","quartz",10,202,"axon-messaging-4.7.5","jobrunr",3,348
0.24250681198910082,"org.axonframework.modelling.command","org.axonframework.disruptor.commandhandling","axon-modelling-4.7.5","command",244,710,"axon-disruptor-4.7.5","commandhandling",55,1487
0.24250681198910082,"org.axonframework.disruptor.commandhandling","org.axonframework.modelling.command","axon-disruptor-4.7.5","commandhandling",55,1487,"axon-modelling-4.7.5","command",244,710
0.2413793103448276,"org.axonframework.deadline.annotation","org.axonframework.eventhandling.replay","axon-messaging-4.7.5","annotation",6,29,"axon-messaging-4.7.5","replay",12,72
0.2413793103448276,"org.axonframework.eventhandling.replay","org.axonframework.deadline.annotation","axon-messaging-4.7.5","replay",12,72,"axon-messaging-4.7.5","annotation",6,29
0.24074074074074073,"org.axonframework.messaging.responsetypes","org.axonframework.tracing","axon-messaging-4.7.5","responsetypes",78,65,"axon-messaging-4.7.5","tracing",170,122
0.24074074074074073,"org.axonframework.tracing","org.axonframework.messaging.responsetypes","axon-messaging-4.7.5","tracing",170,122,"axon-messaging-4.7.5","responsetypes",78,65
0.24050632911392406,"org.axonframework.commandhandling.gateway","org.axonframework.serialization","axon-messaging-4.7.5","gateway",101,447,"axon-messaging-4.7.5","serialization",1070,176
0.24050632911392406,"org.axonframework.serialization","org.axonframework.commandhandling.gateway","axon-messaging-4.7.5","serialization",1070,176,"axon-messaging-4.7.5","gateway",101,447
0.24,"org.axonframework.common.caching","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.7.5","caching",30,40,"axon-messaging-4.7.5","java",5,76
0.2398190045248869,"org.axonframework.eventhandling.deadletter.jpa","org.axonframework.modelling.saga","axon-messaging-4.7.5","jpa",25,317,"axon-modelling-4.7.5","saga",242,386
0.2398190045248869,"org.axonframework.modelling.saga","org.axonframework.eventhandling.deadletter.jpa","axon-modelling-4.7.5","saga",242,386,"axon-messaging-4.7.5","jpa",25,317
0.23923444976076555,"org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventhandling.deadletter.jpa","axon-eventsourcing-4.7.5","jpa",9,236,"axon-messaging-4.7.5","jpa",25,317
0.23923444976076555,"org.axonframework.eventhandling.deadletter.jpa","org.axonframework.eventsourcing.eventstore.jpa","axon-messaging-4.7.5","jpa",25,317,"axon-eventsourcing-4.7.5","jpa",9,236
0.2391304347826087,"org.axonframework.messaging.responsetypes","org.axonframework.eventhandling.scheduling.jobrunr","axon-messaging-4.7.5","responsetypes",78,65,"axon-messaging-4.7.5","jobrunr",3,198
0.2389937106918239,"org.axonframework.messaging.annotation","org.axonframework.deadline.quartz","axon-messaging-4.7.5","annotation",1024,290,"axon-messaging-4.7.5","quartz",5,481
0.2389937106918239,"org.axonframework.deadline.quartz","org.axonframework.messaging.annotation","axon-messaging-4.7.5","quartz",5,481,"axon-messaging-4.7.5","annotation",1024,290
0.23837209302325582,"org.axonframework.eventhandling.deadletter","org.axonframework.eventhandling.deadletter.jpa","axon-messaging-4.7.5","deadletter",9,275,"axon-messaging-4.7.5","jpa",25,317
0.23776223776223776,"org.axonframework.serialization","org.axonframework.deadline.quartz","axon-messaging-4.7.5","serialization",1070,176,"axon-messaging-4.7.5","quartz",5,481
0.23636363636363636,"org.axonframework.eventsourcing.conflictresolution","org.axonframework.eventsourcing.eventstore.inmemory","axon-eventsourcing-4.7.5","conflictresolution",15,99,"axon-eventsourcing-4.7.5","inmemory",1,75
0.23636363636363636,"org.axonframework.messaging.deadletter","org.axonframework.messaging.interceptors","axon-messaging-4.7.5","deadletter",135,104,"axon-messaging-4.7.5","interceptors",10,119
0.23636363636363636,"org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.eventsourcing.conflictresolution","axon-eventsourcing-4.7.5","inmemory",1,75,"axon-eventsourcing-4.7.5","conflictresolution",15,99
0.23636363636363636,"org.axonframework.messaging.interceptors","org.axonframework.messaging.deadletter","axon-messaging-4.7.5","interceptors",10,119,"axon-messaging-4.7.5","deadletter",135,104
0.23622047244094488,"org.axonframework.eventhandling","org.axonframework.eventsourcing.eventstore","axon-messaging-4.7.5","eventhandling",4380,1551,"axon-eventsourcing-4.7.5","eventstore",169,603
0.23622047244094488,"org.axonframework.eventsourcing.eventstore","org.axonframework.eventhandling","axon-eventsourcing-4.7.5","eventstore",169,603,"axon-messaging-4.7.5","eventhandling",4380,1551
0.23529411764705882,"org.axonframework.test.eventscheduler","org.axonframework.eventhandling.async","axon-test-4.7.5","eventscheduler",9,38,"axon-messaging-4.7.5","async",41,76
0.23529411764705882,"org.axonframework.messaging","org.axonframework.serialization","axon-messaging-4.7.5","messaging",8421,133,"axon-messaging-4.7.5","serialization",1070,176
0.23484848484848486,"org.axonframework.modelling.command.inspection","org.axonframework.eventhandling.deadletter.jpa","axon-modelling-4.7.5","inspection",77,649,"axon-messaging-4.7.5","jpa",25,317
0.23423423423423423,"org.axonframework.modelling.command","org.axonframework.serialization","axon-modelling-4.7.5","command",244,710,"axon-messaging-4.7.5","serialization",1070,176
0.2336065573770492,"org.axonframework.commandhandling.gateway","org.axonframework.modelling.command.inspection","axon-messaging-4.7.5","gateway",101,447,"axon-modelling-4.7.5","inspection",77,649
0.2336065573770492,"org.axonframework.modelling.command.inspection","org.axonframework.commandhandling.gateway","axon-modelling-4.7.5","inspection",77,649,"axon-messaging-4.7.5","gateway",101,447
0.23333333333333334,"org.axonframework.messaging.interceptors","org.axonframework.eventhandling.gateway","axon-messaging-4.7.5","interceptors",10,119,"axon-messaging-4.7.5","gateway",11,52
0.23333333333333334,"org.axonframework.eventhandling.interceptors","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.7.5","interceptors",0,28,"axon-messaging-4.7.5","java",5,76
0.23333333333333334,"org.axonframework.messaging.interceptors","org.axonframework.messaging.unitofwork","axon-messaging-4.7.5","interceptors",10,119,"axon-messaging-4.7.5","unitofwork",247,123
0.23333333333333334,"org.axonframework.messaging.unitofwork","org.axonframework.messaging.interceptors","axon-messaging-4.7.5","unitofwork",247,123,"axon-messaging-4.7.5","interceptors",10,119
0.2325268817204301,"org.axonframework.config","org.axonframework.eventhandling.pooled","axon-configuration-4.7.5","config",115,7942,"axon-messaging-4.7.5","pooled",52,1022
0.2325268817204301,"org.axonframework.eventhandling.pooled","org.axonframework.config","axon-messaging-4.7.5","pooled",52,1022,"axon-configuration-4.7.5","config",115,7942
0.2314165497896213,"org.axonframework.disruptor.commandhandling","org.axonframework.config","axon-disruptor-4.7.5","commandhandling",55,1487,"axon-configuration-4.7.5","config",115,7942
0.2314165497896213,"org.axonframework.config","org.axonframework.disruptor.commandhandling","axon-configuration-4.7.5","config",115,7942,"axon-disruptor-4.7.5","commandhandling",55,1487
0.22994652406417113,"org.axonframework.modelling.command.inspection","org.axonframework.tracing","axon-modelling-4.7.5","inspection",77,649,"axon-messaging-4.7.5","tracing",170,122
0.22972972972972974,"org.axonframework.serialization.xml","org.axonframework.eventhandling.deadletter.jpa","axon-messaging-4.7.5","xml",17,28,"axon-messaging-4.7.5","jpa",25,317
0.22950819672131148,"org.axonframework.modelling.saga.repository.inmemory","org.axonframework.modelling.saga.repository.jpa","axon-modelling-4.7.5","inmemory",5,15,"axon-modelling-4.7.5","jpa",12,86
0.22950819672131148,"org.axonframework.modelling.saga.repository.jpa","org.axonframework.modelling.saga.repository.inmemory","axon-modelling-4.7.5","jpa",12,86,"axon-modelling-4.7.5","inmemory",5,15
0.22932330827067668,"org.axonframework.eventsourcing.eventstore.jdbc","org.axonframework.eventsourcing.eventstore.jpa","axon-eventsourcing-4.7.5","jdbc",218,1340,"axon-eventsourcing-4.7.5","jpa",9,236
0.22932330827067668,"org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventsourcing.eventstore.jdbc","axon-eventsourcing-4.7.5","jpa",9,236,"axon-eventsourcing-4.7.5","jdbc",218,1340
0.22813688212927757,"org.axonframework.eventhandling.tokenstore.jdbc","org.axonframework.eventhandling.tokenstore.legacyjpa","axon-messaging-4.7.5","jdbc",16,195,"axon-messaging-4.7.5","legacyjpa",2,106
0.22813688212927757,"org.axonframework.eventhandling.tokenstore.legacyjpa","org.axonframework.eventhandling.tokenstore.jdbc","axon-messaging-4.7.5","legacyjpa",2,106,"axon-messaging-4.7.5","jdbc",16,195
0.22727272727272727,"org.axonframework.messaging.annotation","org.axonframework.commandhandling.gateway","axon-messaging-4.7.5","annotation",1024,290,"axon-messaging-4.7.5","gateway",101,447
0.22727272727272727,"org.axonframework.deadline","org.axonframework.eventhandling.scheduling.jobrunr","axon-messaging-4.7.5","deadline",159,347,"axon-messaging-4.7.5","jobrunr",3,198
0.22727272727272727,"org.axonframework.commandhandling.gateway","org.axonframework.messaging.annotation","axon-messaging-4.7.5","gateway",101,447,"axon-messaging-4.7.5","annotation",1024,290
0.22727272727272727,"org.axonframework.eventhandling.interceptors","org.axonframework.eventhandling.gateway","axon-messaging-4.7.5","interceptors",0,28,"axon-messaging-4.7.5","gateway",11,52
0.22727272727272727,"org.axonframework.messaging.interceptors","org.axonframework.messaging.interceptors.legacyvalidation","axon-messaging-4.7.5","interceptors",10,119,"axon-messaging-4.7.5","legacyvalidation",1,27
0.22727272727272727,"org.axonframework.messaging.interceptors.legacyvalidation","org.axonframework.messaging.interceptors","axon-messaging-4.7.5","legacyvalidation",1,27,"axon-messaging-4.7.5","interceptors",10,119
0.22727272727272727,"org.axonframework.lifecycle","org.axonframework.messaging.responsetypes","axon-messaging-4.7.5","lifecycle",62,10,"axon-messaging-4.7.5","responsetypes",78,65
0.22727272727272727,"org.axonframework.messaging.responsetypes","org.axonframework.lifecycle","axon-messaging-4.7.5","responsetypes",78,65,"axon-messaging-4.7.5","lifecycle",62,10
0.22598870056497175,"org.axonframework.modelling.saga.repository.jpa","org.axonframework.modelling.saga.repository","axon-modelling-4.7.5","jpa",12,86,"axon-modelling-4.7.5","repository",72,199
0.22598870056497175,"org.axonframework.modelling.saga.repository","org.axonframework.modelling.saga.repository.jpa","axon-modelling-4.7.5","repository",72,199,"axon-modelling-4.7.5","jpa",12,86
0.2222222222222222,"org.axonframework.tracing.attributes","org.axonframework.monitoring","axon-messaging-4.7.5","attributes",0,43,"axon-messaging-4.7.5","monitoring",189,21
0.2222222222222222,"org.axonframework.test.eventscheduler","org.axonframework.eventsourcing.snapshotting","axon-test-4.7.5","eventscheduler",9,38,"axon-eventsourcing-4.7.5","snapshotting",23,17
0.2222222222222222,"org.axonframework.messaging.interceptors.legacyvalidation","org.axonframework.common.caching","axon-messaging-4.7.5","legacyvalidation",1,27,"axon-messaging-4.7.5","caching",30,40
0.2222222222222222,"org.axonframework.messaging.interceptors.legacyvalidation","org.axonframework.eventhandling.scheduling","axon-messaging-4.7.5","legacyvalidation",1,27,"axon-messaging-4.7.5","scheduling",16,2
0.2222222222222222,"org.axonframework.monitoring","org.axonframework.tracing.attributes","axon-messaging-4.7.5","monitoring",189,21,"axon-messaging-4.7.5","attributes",0,43
0.2222222222222222,"org.axonframework.eventhandling.scheduling","org.axonframework.messaging.interceptors.legacyvalidation","axon-messaging-4.7.5","scheduling",16,2,"axon-messaging-4.7.5","legacyvalidation",1,27
0.2222222222222222,"org.axonframework.eventhandling.tokenstore","org.axonframework.eventhandling.gateway","axon-messaging-4.7.5","tokenstore",69,42,"axon-messaging-4.7.5","gateway",11,52
0.2222222222222222,"org.axonframework.test.utils","org.axonframework.eventhandling.gateway","axon-test-4.7.5","utils",8,70,"axon-messaging-4.7.5","gateway",11,52
0.22093023255813954,"org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.eventhandling.scheduling.quartz","axon-eventsourcing-4.7.5","inmemory",1,75,"axon-messaging-4.7.5","quartz",10,202
0.22033898305084745,"org.axonframework.messaging.responsetypes","org.axonframework.messaging.unitofwork","axon-messaging-4.7.5","responsetypes",78,65,"axon-messaging-4.7.5","unitofwork",247,123
0.22033898305084745,"org.axonframework.messaging.unitofwork","org.axonframework.messaging.responsetypes","axon-messaging-4.7.5","unitofwork",247,123,"axon-messaging-4.7.5","responsetypes",78,65
0.21978021978021978,"org.axonframework.serialization.json","org.axonframework.eventhandling.scheduling.quartz","axon-messaging-4.7.5","json",7,87,"axon-messaging-4.7.5","quartz",10,202
0.21904761904761905,"org.axonframework.deadline","org.axonframework.eventhandling.scheduling.quartz","axon-messaging-4.7.5","deadline",159,347,"axon-messaging-4.7.5","quartz",10,202
0.21875,"org.axonframework.eventhandling.interceptors","org.axonframework.eventhandling.async","axon-messaging-4.7.5","interceptors",0,28,"axon-messaging-4.7.5","async",41,76
0.2184049079754601,"org.axonframework.test.aggregate","org.axonframework.config","axon-test-4.7.5","aggregate",31,2223,"axon-configuration-4.7.5","config",115,7942
0.2184049079754601,"org.axonframework.config","org.axonframework.test.aggregate","axon-configuration-4.7.5","config",115,7942,"axon-test-4.7.5","aggregate",31,2223
0.21818181818181817,"org.axonframework.queryhandling.annotation","org.axonframework.queryhandling.registration","axon-messaging-4.7.5","annotation",4,199,"axon-messaging-4.7.5","registration",9,13
0.21818181818181817,"org.axonframework.queryhandling.registration","org.axonframework.queryhandling.annotation","axon-messaging-4.7.5","registration",9,13,"axon-messaging-4.7.5","annotation",4,199
0.21739130434782608,"org.axonframework.eventsourcing","org.axonframework.serialization.json","axon-eventsourcing-4.7.5","eventsourcing",134,976,"axon-messaging-4.7.5","json",7,87
0.21739130434782608,"org.axonframework.serialization.json","org.axonframework.eventsourcing","axon-messaging-4.7.5","json",7,87,"axon-eventsourcing-4.7.5","eventsourcing",134,976
0.21666666666666667,"org.axonframework.messaging","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.7.5","messaging",8421,133,"axon-messaging-4.7.5","java",5,76
0.21649484536082475,"org.axonframework.eventhandling.tokenstore","org.axonframework.serialization","axon-messaging-4.7.5","tokenstore",69,42,"axon-messaging-4.7.5","serialization",1070,176
0.21645021645021645,"org.axonframework.queryhandling","org.axonframework.messaging.unitofwork","axon-messaging-4.7.5","queryhandling",175,1108,"axon-messaging-4.7.5","unitofwork",247,123
0.21645021645021645,"org.axonframework.messaging.unitofwork","org.axonframework.queryhandling","axon-messaging-4.7.5","unitofwork",247,123,"axon-messaging-4.7.5","queryhandling",175,1108
0.2153846153846154,"org.axonframework.modelling.saga.repository.inmemory","org.axonframework.modelling.saga.repository.legacyjpa","axon-modelling-4.7.5","inmemory",5,15,"axon-modelling-4.7.5","legacyjpa",3,81
0.2153846153846154,"org.axonframework.modelling.saga.repository.legacyjpa","org.axonframework.modelling.saga.repository.inmemory","axon-modelling-4.7.5","legacyjpa",3,81,"axon-modelling-4.7.5","inmemory",5,15
0.21481481481481482,"org.axonframework.messaging.deadletter","org.axonframework.commandhandling.gateway","axon-messaging-4.7.5","deadletter",135,104,"axon-messaging-4.7.5","gateway",101,447
0.21481481481481482,"org.axonframework.commandhandling.gateway","org.axonframework.messaging.deadletter","axon-messaging-4.7.5","gateway",101,447,"axon-messaging-4.7.5","deadletter",135,104
0.21428571428571427,"org.axonframework.tracing.attributes","org.axonframework.eventhandling.replay","axon-messaging-4.7.5","attributes",0,43,"axon-messaging-4.7.5","replay",12,72
0.21428571428571427,"org.axonframework.eventhandling.deadletter","org.axonframework.eventhandling.gateway","axon-messaging-4.7.5","deadletter",9,275,"axon-messaging-4.7.5","gateway",11,52
0.21428571428571427,"org.axonframework.eventhandling.interceptors","org.axonframework.messaging.interceptors.legacyvalidation","axon-messaging-4.7.5","interceptors",0,28,"axon-messaging-4.7.5","legacyvalidation",1,27
